doc_id,true_label,tfidf_prediction,tfidf_confidence,tfidf_margin,tfidf_used_field,tfidf_correct,embedding_prediction,embedding_confidence,embedding_margin,embedding_used_field,embedding_correct,embedding_large_prediction,embedding_large_confidence,embedding_large_margin,embedding_large_used_field,embedding_large_correct,zeroshot_prediction,zeroshot_confidence,zeroshot_margin,zeroshot_used_field,zeroshot_correct,zeroshot_large_prediction,zeroshot_large_confidence,zeroshot_large_margin,zeroshot_large_used_field,zeroshot_large_correct
doc_0076,Forms_Structured,Forms_Structured,0.057718665302376904,0.03751790922586026,anonymized_text,True,Forms_Structured,0.7405346632003784,0.11335635185241699,anonymized_text,True,Forms_Structured,0.626055896282196,0.096832275390625,anonymized_text,True,Forms_Structured,0.41500774025917053,0.27048133313655853,anonymized_text,True,Emails,0.2600983679294586,0.058056995272636414,anonymized_text,False
doc_0077,Forms_Structured,Forms_Structured,0.06837230161714888,0.008458694046135293,anonymized_text,True,Forms_Structured,0.7501134276390076,0.15178531408309937,anonymized_text,True,Forms_Structured,0.6790852546691895,0.13458770513534546,anonymized_text,True,Forms_Structured,0.29531532526016235,0.1200440526008606,anonymized_text,True,Forms_Structured,0.2386663556098938,0.03498193621635437,anonymized_text,True
doc_0078,Forms_Structured,Forms_Structured,0.19811784423310105,0.1373617227514081,anonymized_text,True,Forms_Structured,0.71734219789505,0.10344457626342773,anonymized_text,True,Forms_Structured,0.6425920724868774,0.07505601644515991,anonymized_text,True,Needs_Review,0.24999621510505676,0.009826958179473877,anonymized_text,False,Forms_Structured,0.3495578467845917,0.1665562242269516,anonymized_text,True
doc_0079,Forms_Structured,Forms_Structured,0.02962177237524063,0.01885369513453409,anonymized_text,True,Forms_Structured,0.6720470786094666,0.09935933351516724,anonymized_text,True,Forms_Structured,0.5885034799575806,0.050093770027160645,anonymized_text,True,Forms_Structured,0.5410453677177429,0.38381363451480865,anonymized_text,True,Forms_Structured,0.3047369122505188,0.0647757351398468,anonymized_text,True
doc_0080,Forms_Structured,Forms_Structured,0.06936596523493405,0.04067178772307681,anonymized_text,True,Forms_Structured,0.7382498979568481,0.11541092395782471,anonymized_text,True,Forms_Structured,0.6226665377616882,0.08851742744445801,anonymized_text,True,Forms_Structured,0.41500774025917053,0.27048133313655853,anonymized_text,True,Emails,0.2600983679294586,0.058056995272636414,anonymized_text,False
doc_0081,Forms_Structured,Forms_Structured,0.08168925477897662,0.02653197914426201,anonymized_text,True,Forms_Structured,0.7383664846420288,0.14295852184295654,anonymized_text,True,Forms_Structured,0.6732080578804016,0.12487149238586426,anonymized_text,True,Forms_Structured,0.3091166019439697,0.1355566382408142,anonymized_text,True,Needs_Review,0.23351843655109406,0.014711514115333557,anonymized_text,False
doc_0082,Forms_Structured,,,,,False,,,,,False,,,,,False,,,,,False,,,,,False
doc_0083,Forms_Structured,,,,,False,,,,,False,,,,,False,,,,,False,,,,,False
doc_0084,Forms_Structured,Forms_Structured,0.16630192703895774,0.1072715161711276,anonymized_text,True,Forms_Structured,0.7195987701416016,0.08935356140136719,anonymized_text,True,Forms_Structured,0.6419536471366882,0.06481039524078369,anonymized_text,True,Emails,0.2777740955352783,0.048906177282333374,anonymized_text,False,Policy_Procedure_Contract,0.25921985507011414,0.032760828733444214,anonymized_text,False
doc_0085,Forms_Structured,Forms_Structured,0.029603293873954908,0.018841933919662445,anonymized_text,True,Forms_Structured,0.6734693050384521,0.10076910257339478,anonymized_text,True,Forms_Structured,0.5933623909950256,0.048593997955322266,anonymized_text,True,Forms_Structured,0.5395883917808533,0.396647647023201,anonymized_text,True,HR_Documents,0.3374665677547455,0.06866380572319031,anonymized_text,False
doc_0086,Forms_Structured,Forms_Structured,0.1447404887288359,0.11802690190418207,anonymized_text,True,Forms_Structured,0.7019138932228088,0.04479718208312988,anonymized_text,True,Forms_Structured,0.6031222939491272,0.041357457637786865,anonymized_text,True,Forms_Structured,0.28921711444854736,0.1111162006855011,anonymized_text,True,Needs_Review,0.21172228455543518,0.025712832808494568,anonymized_text,False
doc_0087,Forms_Structured,Forms_Structured,0.05357777421422676,0.021154022066461393,anonymized_text,True,Forms_Structured,0.6093977689743042,0.019259870052337646,anonymized_text,True,HR_Documents,0.5510846376419067,0.04922205209732056,anonymized_text,False,Needs_Review,0.2400873452425003,0.0007607638835906982,anonymized_text,False,Needs_Review,0.23688730597496033,0.027782678604125977,anonymized_text,False
doc_0088,Forms_Structured,Forms_Structured,0.0925223297992975,0.05850504607758842,anonymized_text,True,Forms_Structured,0.7196468710899353,0.09210050106048584,anonymized_text,True,Forms_Structured,0.6499480605125427,0.08051168918609619,anonymized_text,True,Forms_Structured,0.40504273772239685,0.23738737404346466,anonymized_text,True,HR_Documents,0.25178301334381104,0.05898068845272064,anonymized_text,False
doc_0089,Forms_Structured,Forms_Structured,0.04617543198620245,0.016863794484626726,anonymized_text,True,Forms_Structured,0.7743856310844421,0.11278587579727173,anonymized_text,True,Forms_Structured,0.6844626069068909,0.10279607772827148,anonymized_text,True,Forms_Structured,0.28059321641921997,0.06198188662528992,anonymized_text,True,HR_Documents,0.2921590805053711,0.07541820406913757,anonymized_text,False
doc_0090,Forms_Structured,Forms_Structured,0.04230164312627152,0.013093299658793769,anonymized_text,True,Forms_Structured,0.7580882906913757,0.09118920564651489,anonymized_text,True,Forms_Structured,0.6817511916160583,0.08255618810653687,anonymized_text,True,Forms_Structured,0.28616616129875183,0.09399962425231934,anonymized_text,True,Needs_Review,0.23898892104625702,0.001291528344154358,anonymized_text,False
doc_0091,Forms_Structured,Emails,0.04292900404454599,0.007152224930635602,anonymized_text,False,Forms_Structured,0.7245499491691589,0.1312648057937622,anonymized_text,True,Forms_Structured,0.6620701551437378,0.15657144784927368,anonymized_text,True,Forms_Structured,0.30799537897109985,0.07230935990810394,anonymized_text,True,Policy_Procedure_Contract,0.4126276671886444,0.07447949051856995,anonymized_text,False
doc_0092,Forms_Structured,Forms_Structured,0.03055307872701458,0.019695393838787843,anonymized_text,True,Forms_Structured,0.6750131845474243,0.05588871240615845,anonymized_text,True,Forms_Structured,0.5540844798088074,0.026522517204284668,anonymized_text,True,Forms_Structured,0.30572572350502014,0.08697837591171265,anonymized_text,True,Needs_Review,0.2358289211988449,0.006476879119873047,anonymized_text,False
doc_0093,Forms_Structured,Forms_Structured,0.013516675626066125,0.0017823403147042786,anonymized_text,True,Forms_Structured,0.6529121398925781,0.06244969367980957,anonymized_text,True,Forms_Structured,0.5585664510726929,0.037132441997528076,anonymized_text,True,Forms_Structured,0.4156638979911804,0.1911863386631012,anonymized_text,True,Forms_Structured,0.24435457587242126,0.030660703778266907,anonymized_text,True
doc_0094,Forms_Structured,Forms_Structured,0.055404241417903205,0.023983688036066764,anonymized_text,True,Forms_Structured,0.6403032541275024,0.033048272132873535,anonymized_text,True,Forms_Structured,0.5800464749336243,0.021403491497039795,anonymized_text,True,Forms_Structured,0.2983005940914154,0.08832290768623352,anonymized_text,True,Needs_Review,0.278413861989975,0.005207151174545288,anonymized_text,False
doc_0095,Forms_Structured,Forms_Structured,0.0953188309452223,0.09064683814045899,anonymized_text,True,Forms_Structured,0.664564847946167,0.06464314460754395,anonymized_text,True,Forms_Structured,0.5519050359725952,0.07125511765480042,anonymized_text,True,Forms_Structured,0.25345420837402344,0.04348421096801758,anonymized_text,True,Emails,0.21126288175582886,0.042547792196273804,anonymized_text,False
doc_0096,Policy_Procedure_Contract,HR_Documents,0.03133879977228933,0.011762126415744135,anonymized_text,False,Forms_Structured,0.6596870422363281,0.011514365673065186,anonymized_text,False,Reports,0.6218071579933167,0.010222911834716797,anonymized_text,False,Needs_Review,0.26360538601875305,0.009738057851791382,anonymized_text,False,HR_Documents,0.326725572347641,0.15508539974689484,anonymized_text,False
doc_0097,Forms_Structured,Forms_Structured,0.1102115546269162,0.09866746635087618,anonymized_text,True,Forms_Structured,0.7129822373390198,0.0935215950012207,anonymized_text,True,Forms_Structured,0.675440788269043,0.10642212629318237,anonymized_text,True,Forms_Structured,0.5370405912399292,0.40830589830875397,anonymized_text,True,Forms_Structured,0.2955477833747864,0.12024642527103424,anonymized_text,True
doc_0098,Forms_Structured,Forms_Structured,0.0887330233632552,0.07824959379801014,anonymized_text,True,Forms_Structured,0.6746939420700073,0.08906090259552002,anonymized_text,True,Forms_Structured,0.6028573513031006,0.05846303701400757,anonymized_text,True,Forms_Structured,0.3223346471786499,0.09826114773750305,anonymized_text,True,Policy_Procedure_Contract,0.3908361792564392,0.07166099548339844,anonymized_text,False
